6084 2 6 2 8 7 5 7 6 6 8 8 7 6 5.00 6.00 4.00 7.00 6 5 8 8 8 8 7.50 6.00 6.00 4 5 7 7 6 9 7 7 6.90 NA 36 32 38 42 29 31 41 43 35 45 39 40 38 40 2 2 3 3 1
6085 1 6 2 7 8 6 7 7 6 7 7 7 7 8.50 8.00 8.00 7.50 8 7 7 7 7 8 8.50 6.50 7.00 9 7 8 7 6 8 8 6 7.20 NA 37 36 36 35 33 33 39 27 30 34 33 24 32 32 2 2 2 3 3
6086 2 6 2 9 9 8 9 9 9 8 9 9 9 10.50 9.50 8.50 8.50 9 8 9 9 9 8 9.50 7.50 6.50 8 8 8 9 8 9 9 8 8.40 8.30 39 38 39 31 35 34 41 30 33 31 37 39 36 36 1 2 3 2 2
6087 1 6 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.20 NA 27 34 29 30 31 34 31 39 35 26 32 31 29 29 NA NA NA 3 3
6088 1 6 1 9 9 7 7 7 7 7 8 7 7 8.50 6.50 8.50 7.50 8 7 8 7 8 7 8.50 7.00 7.00 7 5 NA 8 7 8 8 6 7.20 7.00 32 40 40 33 31 34 27 25 33 37 31 39 33 33 2 2 2 3 3
6089 2 6 3 9 9 9 8 9 8 8 9 9 9 9.50 10.50 10.50 11.50 9 10 9 9 9 9 10.50 10.50 10.50 10 10 8 9 9 7 9 9 9.80 9.70 39 34 31 36 46 33 38 31 36 39 36 40 36 36 1 1 1 1 2
6090 1 6 2 9 8 9 8 8 9 8 9 9 9 10.50 10.50 9.50 9.50 9 9 9 8 9 9 10.50 11.50 11.50 10 9 9 9 9 10 9 9 8.90 9.10 28 32 30 38 39 31 23 27 33 37 38 38 30 30 1 1 1 1 3
6091 1 6 2 9 8 8 9 8 8 7 8 8 8 8.50 8.50 7.50 8.50 8 8 8 8 8 7 10.50 10.50 10.50 9 9 9 8 9 8 9 9 8.40 8.40 29 29 30 35 37 33 20 34 30 43 36 38 30 30 2 2 1 2 3
6092 1 6 3 8 8 9 8 8 8 7 7 8 8 7.50 NA NA NA 8 8 8 8 8 8 8.50 NA NA 7 7 9 8 7 8 8 7 7.70 7.30 27 30 33 32 37 28 39 34 35 34 37 32 31 31 2 2 NA 2 3
6093 2 6 2 9 8 8 7 8 8 7 8 8 9 9.50 NA NA NA 8 9 6 7 7 8 8.50 NA NA 8 9 8 8 8 8 8 8 8.70 8.50 35 30 32 39 33 34 37 36 23 40 39 38 34 34 3 2 NA 1 2
6094 1 6 2 8 8 9 7 6 8 7 6 7 7 9.00 9.00 9.00 10.50 9 10 9 9 9 9 11.50 10.50 10.50 10 10 8 8 9 8 8 10 9.40 9.50 30 29 36 41 35 34 36 38 32 49 37 38 35 36 1 1 1 1 2
6095 1 6 2 9 9 7 6 6 7 8 8 8 8 8.00 7.00 7.00 7.50 8 7 9 9 9 9 9.50 9.50 9.50 9 9 8 8 8 9 8 9 7.90 7.80 47 41 45 40 41 34 45 23 48 37 34 36 42 42 1 1 1 2 1
6096 1 6 2 6 8 5 6 7 5 7 7 8 8 8.50 6.00 5.00 5.50 8 5 9 9 9 9 9.50 7.50 5.50 6 6 8 8 5 8 9 5 7.00 NA 38 36 30 34 39 33 42 36 38 42 32 41 37 37 1 1 3 3 2
6097 1 6 3 7 7 5 5 6 5 6 5 5 4 5.50 4.50 4.50 6.00 5 5 7 7 7 6 6.00 4.50 4.50 5 5 6 6 5 7 6 6 6.40 6.00 35 28 28 25 20 31 23 30 27 40 28 36 25 26 2 3 3 3 3
6098 1 6 2 8 6 4 6 6 6 6 6 6 6 5.00 4.50 5.50 5.00 6 6 6 6 6 6 6.50 4.50 3.50 5 5 7 6 6 6 7 6 5.90 NA 24 26 17 30 16 28 27 32 24 32 23 21 18 19 3 3 3 3 3
6099 1 6 2 8 9 8 8 8 8 9 9 8 9 9.50 9.50 7.50 9.50 9 9 9 9 9 10 11.50 9.50 10.50 9 9 9 9 9 9 9 9 8.70 8.50 45 36 40 50 39 33 44 31 36 29 37 42 41 41 1 1 1 1 1
6100 1 6 2 7 7 5 7 7 7 8 7 6 6 6.00 6.00 7.00 7.50 6 7 7 8 7 7 7.50 7.50 7.50 7 8 7 7 7 6 6 7 7.20 6.80 35 42 28 31 31 34 33 35 30 25 37 34 32 33 2 2 2 3 3
7001 1 7 2 7 8 7 7 7 6 8 8 7 8 7.00 7.00 8.00 9.50 7 7 8 8 8 7 7.50 8.00 9.00 7 8 7 7 7 8 8 8 7.50 7.40 34 31 40 35 30 33 37 37 37 25 36 36 33 34 2 2 1 2 2
7002 2 7 3 8 9 8 8 8 8 8 9 9 9 9.50 8.50 8.50 10.50 8 8 8 8 8 8 10.50 9.50 9.50 7 8 9 8 8 8 8 7 8.40 8.20 37 32 31 28 30 32 40 40 39 40 38 39 35 36 2 2 1 2 2
7003 2 7 2 7 6 8 8 8 8 8 8 7 7 7.00 7.00 7.00 9.50 7 9 7 8 7 7 9.00 7.00 6.00 7 6 8 9 9 7 9 9 8.20 8.00 41 38 36 38 43 36 33 40 39 37 45 35 41 41 2 2 3 2 1
7004 1 7 2 6 6 5 5 6 6 6 5 5 5 3.50 4.50 3.50 6.00 5 5 7 7 6 6 5.00 4.50 4.50 5 4 7 6 5 6 5 5 5.90 5.20 20 26 26 28 20 31 28 30 26 33 30 30 21 22 2 3 3 3 3
7005 2 7 2 7 7 7 7 7 7 8 8 7 6 6.00 8.00 8.00 5.50 6 5 8 8 7 7 8.50 8.00 8.00 7 7 8 8 6 7 7 5 7.00 6.50 39 43 39 38 40 40 27 40 30 41 27 27 35 34 2 2 2 3 2
7006 2 7 3 7 7 6 7 7 7 7 6 6 6 6.00 5.00 6.00 6.50 7 5 6 6 6 6 7.50 7.00 6.00 6 6 7 7 5 6 6 6 6.80 6.10 27 33 27 27 34 32 44 32 37 34 37 36 31 31 3 3 3 3 3
7007 1 7 3 6 6 6 5 6 6 7 6 6 5 4.00 5.50 6.50 5.00 6 6 6 6 7 7 7.50 7.00 8.00 6 6 5 7 7 6 7 7 6.90 6.80 39 33 34 30 30 32 31 29 42 46 27 28 31 32 3 2 2 3 3
7008 2 7 2 6 6 5 6 7 6 7 6 5 6 6.00 6.00 6.00 8.00 5 5 6 6 5 5 7.00 6.00 5.00 6 5 7 NA 7 6 5 8 7.50 NA 30 30 33 35 38 31 32 37 27 23 33 34 28 28 3 3 3 2 3
7009 1 7 2 9 9 7 9 9 7 8 9 9 7 9.50 9.50 7.50 8.50 9 7 9 9 9 8 9.50 7.50 8.50 5 7 9 NA 7 9 7 6 7.20 6.80 43 43 40 36 36 48 28 40 34 36 31 25 37 35 1 2 2 3 2
7010 1 7 3 6 6 6 6 5 6 6 6 5 5 5.50 8.50 8.50 9.00 5 6 7 7 6 6 5.00 8.00 6.00 6 6 7 7 6 6 6 7 7.00 6.80 33 26 36 35 28 30 37 29 27 36 35 38 30 31 2 3 3 3 3
7011 2 7 2 8 7 8 7 7 7 7 7 7 7 7.00 6.50 6.50 8.50 7 9 7 6 7 6 8.50 7.50 6.50 7 8 8 8 8 6 8 8 8.30 8.00 31 36 35 33 28 39 36 37 36 36 34 34 34 33 2 3 3 2 3
7012 1 7 2 8 9 8 8 8 7 8 9 9 9 9.50 9.50 9.50 10.50 8 9 9 9 9 9 9.50 9.50 9.50 8 8 8 8 8 9 8 8 8.90 8.60 43 47 31 38 47 33 33 43 34 34 44 40 42 42 1 1 1 1 1
7013 1 7 2 7 6 5 6 7 6 7 7 6 6 6.00 6.00 5.00 6.50 7 5 6 7 6 6 6.50 6.00 5.00 7 5 7 7 7 7 7 7 6.70 6.20 35 39 34 35 32 45 43 38 42 41 34 35 39 38 3 3 3 3 2
7014 1 7 2 7 7 5 7 6 6 7 6 6 6 5.00 5.00 5.00 6.00 7 6 9 8 8 8 8.50 7.00 6.00 7 6 8 7 7 7 7 8 7.00 6.60 36 28 30 30 26 33 35 40 36 32 32 35 30 31 1 2 3 3 3
7015 2 7 3 5 5 6 5 5 6 6 6 5 5 4.00 4.50 5.50 6.00 5 5 5 5 4 4 5.50 5.50 6.50 7 6 6 5 5 6 5 6 7.40 7.20 34 34 27 25 38 37 40 25 35 43 34 39 33 32 3 3 3 3 3
7016 2 7 2 8 7 5 8 7 7 7 7 7 6 3.50 6.50 5.50 7.00 6 5 6 6 5 5 5.00 3.50 3.50 6 6 7 6 5 7 5 5 6.40 6.00 27 40 33 36 28 34 29 29 28 30 28 28 28 28 3 3 3 3 3
7017 1 7 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.30 8.30 36 28 31 33 36 43 36 38 36 32 30 34 32 31 NA NA NA 2 3
7019 2 7 3 7 8 7 7 7 7 8 9 9 9 7.50 7.00 7.50 7.50 7 7 6 7 7 7 8.50 6.00 6.00 6 8 8 8 8 7 8 6 7.90 7.80 34 35 30 32 30 36 27 30 30 34 34 29 26 25 3 2 3 2 3
7020 1 7 2 8 6 6 7 6 6 7 7 7 7 5.00 6.00 6.00 7.50 7 6 7 6 6 6 7.00 6.00 5.00 5 6 7 7 7 6 7 6 6.50 6.10 41 25 30 36 38 33 35 43 38 34 31 24 31 31 2 3 3 3 3
7022 1 7 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6.20 5.80 26 41 34 29 34 35 36 41 44 29 34 31 34 33 NA NA NA 3 3
7023 2 7 2 7 8 6 7 7 7 7 8 8 7 7.50 7.50 6.50 8.50 6 6 6 7 6 6 7.50 6.00 5.00 6 6 7 6 5 7 7 7 7.20 6.50 24 24 24 34 34 34 21 37 24 30 26 36 23 22 3 3 3 3 3
7024 2 7 3 8 8 9 9 9 9 8 8 7 7 8.50 9.50 8.50 8.50 8 7 9 8 8 8 8.50 8.00 7.00 7 7 8 9 7 7 7 6 7.60 7.20 37 40 46 47 38 33 47 27 45 36 44 46 44 46 1 2 2 2 1
7025 2 7 2 8 9 8 8 8 8 9 8 8 9 9.50 8.50 9.50 10.50 8 8 7 7 7 7 9.50 7.50 7.50 7 8 7 8 7 9 8 7 NA NA 37 41 36 35 47 35 28 40 30 33 40 38 37 36 2 2 2 NA 2
7026 2 7 3 6 7 NA 5 8 NA 6 6 7 7 NA NA NA NA 7 NA 6 8 9 9 NA NA NA NA NA 6 8 NA 4 9 NA NA NA 29 26 33 24 24 33 24 37 24 33 28 31 23 23 3 1 NA NA 3
7027 1 7 2 7 8 9 8 8 8 7 7 7 8 6.50 9.00 9.50 9.50 7 7 7 7 6 8 9.50 7.00 7.00 7 7 6 8 7 6 7 7 7.90 7.60 29 40 39 35 40 38 36 27 34 37 31 27 33 32 2 2 2 2 3
7028 1 7 1 8 9 9 6 8 8 8 8 8 8 8.50 7.50 8.50 9.50 9 9 9 9 9 9 10.50 9.50 9.50 9 10 8 9 10 9 8 9 8.30 9.00 41 40 42 29 38 33 37 37 45 34 46 37 40 41 1 1 1 2 1
7030 1 7 2 7 5 5 7 6 6 6 7 6 6 5.00 5.50 6.50 7.00 6 5 6 6 5 5 6.00 5.50 4.50 5 5 7 5 6 7 6 6 6.60 6.40 35 31 29 33 32 31 29 35 35 36 23 14 25 25 3 3 3 3 3
7031 2 7 2 8 9 9 9 9 9 8 9 9 9 9.50 9.50 10.50 10.50 9 9 9 9 9 9 10.50 10.50 10.50 9 9 7 9 9 8 9 9 9.30 9.30 43 39 44 41 34 50 47 22 24 36 35 34 40 38 1 1 1 1 2
7032 1 7 3 8 8 8 8 7 7 8 8 8 7 7.50 8.50 8.50 9.50 8 8 7 7 7 7 8.50 9.50 8.50 9 9 7 6 9 9 8 10 8.60 8.60 35 39 37 35 30 48 43 30 46 37 45 36 42 41 2 2 2 1 1
7034 2 7 2 9 8 7 9 8 8 8 6 7 7 6.50 5.50 7.00 6.00 7 8 7 7 6 6 6.50 7.00 6.00 6 6 6 7 6 7 7 6 7.40 6.90 27 30 34 43 38 33 28 27 34 37 37 33 32 32 2 3 3 3 3
7035 2 7 2 8 8 7 8 7 8 8 8 7 9 7.50 8.50 8.50 8.50 8 7 6 6 6 7 7.50 5.00 6.00 9 6 6 8 7 8 8 8 7.50 6.90 40 37 40 44 28 36 41 30 34 47 43 26 39 40 3 2 3 2 1
7036 2 7 2 9 9 9 9 9 9 9 9 9 10 11.50 11.50 11.50 11.50 9 9 9 9 9 9 10.50 10.50 10.50 9 9 9 9 10 9 9 9 9.70 9.50 45 51 46 40 42 53 48 56 37 39 31 39 49 47 1 1 1 1 1
7037 2 7 2 8 9 8 7 9 8 9 8 9 9 8.50 9.50 8.50 9.50 9 9 7 8 8 8 9.50 7.00 8.00 7 8 8 8 9 8 10 8 8.50 8.30 36 41 47 36 42 49 37 46 45 37 33 42 44 42 2 2 2 1 1
7039 2 7 1 8 8 8 8 9 8 8 9 9 10 10.50 10.50 9.50 10.50 9 7 6 7 7 8 8.50 8.00 9.00 8 7 7 8 7 8 7 7 8.20 7.80 38 37 31 41 38 32 35 35 35 33 40 36 36 37 3 2 1 2 2
7040 2 7 1 7 9 9 8 9 9 8 8 9 8 9.50 9.50 10.50 10.50 9 9 8 9 9 9 10.50 10.50 10.50 9 9 8 9 10 8 9 9 9.10 9.10 42 40 46 44 43 49 39 40 36 41 37 39 45 43 2 1 1 1 1
7041 2 7 2 9 9 8 9 9 8 9 10 10 10 10.50 10.50 10.50 11.50 8 9 9 8 9 10 11.50 10.50 10.50 9 9 9 9 9 9 9 10 9.70 9.60 43 40 41 57 42 36 40 33 47 37 43 34 46 47 1 1 1 1 1
7042 2 7 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.90 8.50 36 34 29 42 32 48 36 25 33 34 29 29 33 31 NA NA NA 1 3
7043 1 7 2 8 7 8 7 7 7 8 7 7 7 6.00 7.00 5.50 5.50 8 9 9 9 8 9 9.50 8.50 6.50 9 9 8 7 7 8 9 8 7.90 7.60 35 35 30 38 28 32 40 33 43 40 30 30 34 35 1 1 3 2 2
7044 1 7 2 8 6 6 7 7 8 7 6 5 5 5.50 4.50 5.50 7.00 7 6 6 5 5 4 8.00 4.00 5.50 6 6 8 7 6 7 6 6 6.90 6.80 33 39 34 37 34 33 28 22 33 25 40 35 32 32 3 3 3 3 3
7045 2 7 2 8 8 8 7 8 8 7 8 8 8 8.50 9.50 9.50 9.50 9 8 6 7 6 7 8.50 5.50 7.00 7 8 7 9 8 7 9 8 8.40 8.20 36 31 36 42 36 33 29 33 27 32 39 40 34 35 3 2 2 2 2
7046 1 7 2 9 9 9 9 9 9 8 9 9 9 10.50 9.50 10.50 10.50 9 9 9 9 10 10 10.50 11.50 11.50 10 10 9 9 9 9 9 10 9.50 9.60 45 39 46 43 32 33 39 43 37 43 42 48 45 47 1 1 1 1 1
7047 1 7 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.20 8.10 32 42 41 31 40 33 41 35 42 39 39 44 39 40 NA NA NA 2 1
7048 2 7 2 8 7 9 8 7 8 7 8 8 8 8.50 9.50 10.50 10.50 8 9 9 9 8 9 10.50 10.50 10.50 9 9 8 9 9 9 8 9 9.20 9.10 42 41 34 38 43 33 36 33 37 53 37 48 42 42 1 1 1 1 1
7049 2 7 3 8 9 NA 7 8 NA 7 8 8 8 8.50 9.50 NA NA 9 NA 8 7 7 7 8.50 9.00 NA NA NA 6 9 NA 6 7 NA NA NA 34 33 27 41 32 31 29 29 37 39 31 34 31 32 2 2 NA NA 3
7050 1 7 2 7 9 8 8 9 8 7 7 7 7 7.50 6.50 6.50 7.50 9 9 8 8 8 8 8.50 8.50 7.50 9 8 8 8 9 8 8 8 8.10 7.90 38 38 35 30 34 33 45 41 45 36 32 36 37 38 2 2 2 2 2
7051 1 7 3 7 8 NA 5 6 NA 7 5 6 8 5.50 NA NA NA 7 NA 4 4 4 6 5.00 NA NA NA NA 5 7 NA 7 7 NA NA NA 28 35 43 33 34 33 28 35 33 32 30 29 30 30 3 3 NA NA 3
7052 2 7 2 8 9 8 9 9 8 8 9 9 9 10.50 10.50 9.50 11.50 9 9 8 9 9 8 10.50 9.50 7.50 8 7 8 9 8 8 8 8 9.00 8.80 35 38 37 38 36 34 41 37 44 36 30 39 37 38 2 2 2 1 2
7053 2 7 2 6 7 7 6 7 8 7 6 6 5 4.00 5.00 5.50 5.50 6 7 6 6 7 6 6.50 4.00 4.00 5 5 6 5 6 7 6 6 7.30 6.40 26 32 30 28 30 33 39 38 43 41 32 37 32 32 3 3 3 3 3
7054 2 7 2 8 8 8 8 8 7 8 7 6 7 6.00 5.00 7.00 7.50 7 9 7 8 7 7 6.50 6.00 7.00 7 8 9 7 8 8 8 8 7.90 7.40 39 37 37 34 32 32 37 37 37 37 31 40 35 36 2 2 2 2 2
7055 1 7 2 7 7 NA 8 7 NA 8 9 8 7 NA NA NA NA 6 NA 7 8 8 7 NA NA NA NA NA 8 7 NA 8 8 NA NA NA 34 40 37 38 42 41 36 33 36 44 37 38 40 39 2 2 NA NA 1
7056 2 7 2 8 8 7 7 8 7 8 8 6 8 8.00 9.00 9.00 8.50 7 7 8 8 7 9 9.50 7.50 7.50 7 8 8 7 6 7 7 6 8.10 7.60 36 39 44 40 42 41 27 33 33 39 40 42 40 39 2 1 2 2 1
7057 2 7 2 8 8 8 6 8 7 7 7 7 7 7.00 7.00 7.00 7.50 9 7 8 8 8 8 8.50 7.00 9.00 8 6 8 8 7 8 8 7 7.70 7.40 26 49 34 39 36 32 35 30 39 40 30 37 38 39 2 2 1 2 1
7058 1 7 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6.60 6.40 38 38 42 39 34 44 39 32 36 32 40 35 39 39 NA NA NA 3 1
7059 2 7 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.40 6.70 39 47 41 38 42 42 35 40 34 33 36 40 41 40 NA NA NA 3 1
7060 2 7 2 7 7 7 6 7 7 8 7 7 7 7.00 7.00 7.00 7.50 7 7 8 7 7 7 7.50 5.00 5.00 6 6 6 6 7 7 7 6 7.20 6.60 36 42 41 35 32 39 31 35 34 44 32 35 37 36 2 2 3 3 2
7061 2 7 2 9 7 8 8 8 8 8 8 9 8 7.50 7.50 7.50 7.50 9 9 8 9 8 8 8.50 8.50 7.50 7 8 9 8 9 9 7 8 8.40 8.10 42 41 36 41 38 33 39 33 43 39 51 43 44 46 2 2 2 2 1
7062 2 7 2 8 8 9 8 9 9 8 8 8 9 9.50 9.50 9.50 10.50 9 9 9 9 8 8 9.50 10.50 9.50 9 9 8 9 8 9 9 8 9.20 8.90 37 45 40 34 45 34 36 37 39 39 35 37 39 39 1 2 1 1 1
7063 1 7 3 8 8 8 7 7 8 8 7 7 7 7.00 9.00 9.00 10.50 8 7 8 7 7 6 7.50 6.00 8.00 8 8 9 6 9 7 7 8 8.50 8.30 38 28 40 35 47 34 36 45 47 39 30 37 37 37 2 3 2 1 2
7064 1 7 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.10 6.90 34 31 33 32 32 32 36 38 33 33 24 28 28 28 NA NA NA 3 3
7065 2 7 2 9 8 8 9 9 8 9 10 9 9 10.50 10.50 10.50 10.50 8 9 9 9 9 8 9.50 9.50 9.50 8 7 9 9 9 9 8 8 9.20 8.80 45 44 43 43 40 45 52 41 47 43 42 43 50 50 1 2 1 1 1
7066 2 7 2 9 9 10 9 10 9 8 8 8 8 9.50 11.50 11.50 11.50 9 8 8 9 9 8 10.50 10.50 9.50 8 8 8 9 9 8 9 7 9.10 9.00 36 39 34 48 40 33 37 35 43 41 39 36 41 41 2 2 1 1 1
7067 1 7 2 8 8 7 8 8 7 8 7 8 8 8.00 7.00 7.00 7.50 8 8 7 7 7 6 9.50 8.00 8.00 7 8 8 8 7 7 8 6 7.90 7.30 42 37 36 31 43 36 29 37 38 33 26 40 35 34 2 3 2 2 2
7068 1 7 2 8 7 5 7 7 7 8 8 7 7 6.00 5.00 5.00 5.50 6 4 7 8 6 7 7.50 7.00 6.00 5 4 7 6 4 6 7 5 6.40 5.80 29 24 31 43 30 33 39 37 43 48 35 38 35 36 2 2 3 3 2
7069 1 7 2 8 8 7 7 7 7 9 9 9 9 7.50 7.50 7.50 7.50 7 8 8 8 7 7 8.50 7.00 7.00 6 6 7 7 7 8 7 7 7.20 6.80 43 38 40 40 47 52 43 37 48 33 45 39 47 44 2 2 2 3 1
7070 1 7 2 9 9 8 9 8 7 9 9 8 8 8.50 8.50 8.50 8.50 9 8 8 9 8 8 8.50 9.00 9.00 8 9 9 8 7 9 9 8 8.10 8.00 45 38 39 40 42 35 39 37 30 33 50 44 43 43 2 2 1 2 1
7071 1 7 2 8 9 9 7 8 8 7 8 8 8 9.50 8.50 9.50 10.50 8 9 8 9 9 10 10.50 9.50 10.50 9 8 8 9 9 9 10 10 9.30 9.30 37 39 34 35 40 33 35 41 34 36 44 39 38 39 2 1 1 1 1
7072 2 7 2 8 8 9 8 8 8 9 9 9 9 10.50 9.50 9.50 10.50 9 9 9 9 8 9 10.50 10.50 10.50 9 9 9 9 9 9 8 9 9.20 9.00 36 34 27 38 38 33 37 38 37 40 40 33 36 36 1 1 1 1 2
7073 2 7 3 8 8 6 7 6 7 7 6 6 5 6.00 5.00 5.00 5.50 6 5 7 6 6 5 7.00 4.00 4.50 6 5 7 6 6 7 6 5 6.50 6.00 27 36 33 32 42 33 37 38 36 33 45 35 35 35 2 3 3 3 2
7074 2 7 2 8 9 9 8 8 9 8 9 9 9 9.50 9.50 9.50 10.50 9 10 8 8 8 8 10.50 9.50 10.50 8 7 8 9 9 7 8 9 9.10 9.10 42 42 39 35 47 39 43 40 35 30 35 38 40 39 2 2 1 1 1
7075 1 7 3 7 8 8 7 7 8 7 7 8 7 7.50 9.50 8.50 10.50 8 8 7 8 8 9 9.50 9.50 10.50 9 9 8 7 7 8 6 8 8.50 8.40 40 38 48 34 42 33 36 33 35 36 40 37 39 39 2 1 1 1 1
7076 2 7 3 7 7 8 8 8 8 7 7 7 7 7.50 8.50 8.50 9.50 8 8 6 7 7 7 9.50 9.50 7.50 8 8 7 NA 9 6 6 9 8.80 8.60 38 30 34 26 45 32 36 38 43 39 39 30 34 34 3 2 2 1 2
7077 2 7 1 8 9 9 8 9 8 8 8 9 10 10.50 11.50 10.50 9.50 9 8 8 9 8 9 9.50 9.50 8.50 9 9 9 9 9 8 8 8 8.80 8.60 44 37 40 35 43 42 49 41 38 44 41 34 43 43 2 1 2 1 1
7078 1 7 3 6 7 6 6 6 6 6 7 6 4 5.50 6.00 6.00 6.00 7 7 7 8 6 7 7.50 6.00 6.00 5 6 6 7 7 6 7 7 6.30 5.90 33 30 40 39 32 32 40 29 30 32 24 33 30 30 2 2 3 3 3
7079 1 7 2 8 7 6 7 7 6 8 7 6 6 7.00 8.00 6.00 6.50 6 6 6 7 6 6 7.50 7.00 5.00 4 7 7 7 7 7 7 7 6.50 5.80 39 39 33 41 40 31 32 29 29 39 40 33 36 36 3 3 3 3 2
7080 2 7 1 8 9 7 8 9 7 8 8 8 7 9.50 8.50 8.50 8.50 9 7 8 9 7 8 10.50 9.50 8.50 7 7 8 9 7 9 9 8 7.90 7.40 36 31 37 28 32 31 39 41 46 27 45 52 38 39 2 2 2 2 1
7081 1 7 1 8 8 8 7 7 8 7 8 7 7 6.50 6.50 8.50 7.50 8 8 8 8 7 7 8.50 8.50 7.50 9 8 8 8 9 8 8 8 8.40 7.80 39 41 36 28 34 32 28 35 26 34 34 34 32 32 2 2 2 2 3
7082 2 7 3 9 9 7 9 9 8 8 9 9 9 10.50 9.50 10.50 10.50 9 7 8 8 7 7 8.50 8.00 8.00 7 6 8 8 8 8 8 8 8.40 8.40 38 29 37 35 38 33 43 41 34 33 34 34 34 35 2 2 2 2 2
7083 2 7 2 9 8 7 9 8 7 8 9 8 7 8.00 9.00 8.00 9.50 6 6 8 8 7 6 9.50 7.50 7.50 7 7 8 8 8 7 8 9 7.90 7.30 43 39 35 30 36 41 32 37 32 25 39 35 36 35 2 3 2 2 2
7084 2 7 2 8 8 8 7 8 7 6 6 6 5 5.00 7.00 8.00 6.50 6 6 6 6 7 5 7.50 5.00 8.00 5 5 6 7 6 6 7 6 7.40 7.00 19 30 19 31 28 31 33 30 32 27 30 31 23 23 3 3 2 3 3
7085 1 7 3 7 8 7 8 8 7 7 7 7 7 6.00 7.00 7.00 7.50 8 7 9 8 6 7 7.50 7.00 7.00 6 6 9 7 5 8 7 6 6.90 6.30 34 37 43 48 32 33 36 40 37 41 30 39 39 40 1 2 2 3 1
7086 1 7 3 6 6 6 6 6 7 6 5 4 4 5.50 4.50 4.50 6.00 7 6 6 5 6 4 5.00 5.00 6.50 6 6 7 8 6 6 7 6 7.10 6.90 31 35 37 35 32 33 27 40 25 27 36 39 31 32 3 3 3 3 3
7087 1 7 2 9 9 8 7 8 8 9 8 8 7 8.00 9.00 9.00 9.50 8 9 9 9 8 9 9.50 8.50 8.50 8 7 9 8 9 9 9 9 8.40 8.40 38 39 40 32 38 33 39 40 38 37 39 40 39 39 1 1 2 2 1
7088 2 7 3 9 9 8 9 9 8 8 9 9 8 9.50 9.50 10.50 10.50 9 9 8 8 8 8 8.50 9.00 9.00 8 8 8 9 8 8 8 8 8.60 8.30 36 38 37 33 32 35 41 41 38 30 37 30 36 36 2 2 1 1 2
7089 1 7 2 8 7 7 8 7 6 8 7 7 6 5.00 4.00 6.50 8.00 7 5 8 8 8 7 8.50 7.50 6.00 7 6 8 8 6 8 7 7 7.30 7.00 32 26 20 29 26 34 33 40 33 39 28 28 26 26 2 2 3 3 3
7090 1 7 2 7 7 8 7 7 8 7 8 7 7 7.50 6.50 7.50 8.50 8 9 8 8 9 8 9.50 8.50 9.50 9 7 8 9 9 9 9 9 8.30 8.20 43 41 40 32 38 33 36 40 42 41 40 49 42 43 2 2 1 2 1
7091 1 7 2 9 9 8 9 9 9 9 9 7 7 9.50 8.50 9.50 10.50 9 NA 8 7 7 7 9.50 7.50 6.50 7 7 9 8 9 8 8 9 NA NA 46 43 48 40 42 50 44 41 30 27 40 40 45 43 2 2 3 NA 1
7092 1 7 2 8 8 8 7 8 8 8 7 6 7 7.00 8.50 8.50 9.50 8 8 8 7 7 7 9.50 8.50 7.50 9 9 9 8 9 8 8 9 NA NA 45 42 43 33 42 33 51 25 36 34 42 39 41 42 2 2 2 NA 1
7093 2 7 2 8 8 NA 7 7 NA 7 7 7 7 NA NA NA NA 8 NA 7 7 7 8 NA NA NA NA NA 8 7 NA 6 8 NA 8.50 8.20 40 33 33 33 32 33 28 35 34 33 35 40 33 33 2 2 NA 1 3
7094 2 7 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.60 8.40 32 26 35 33 34 43 35 38 33 33 30 36 32 30 NA NA NA 1 3
7095 1 7 2 7 7 6 6 6 7 7 7 6 7 8.00 8.00 8.00 8.50 6 6 6 6 7 7 7.50 10.50 8.00 8 9 8 7 7 7 7 6 7.10 6.90 26 22 23 26 20 32 33 29 27 30 30 37 22 23 3 2 2 3 3
7096 2 7 2 7 7 6 6 7 6 7 7 6 6 4.00 5.50 6.50 8.00 6 5 5 6 6 6 6.00 5.00 4.50 5 5 7 7 5 7 7 6 6.70 6.10 35 22 28 33 34 31 35 29 22 27 47 31 28 29 3 3 3 3 3
